x1,x2,y1,y2,y3
2.670036136484318,1.5464941824402314,0.0,1.0,0.0
2.966182706632632,2.7688929586647335,0.0,0.0,1.0
0.6150973556457662,2.358130632931951,1.0,0.0,0.0
2.288594895491729,1.346796482721562,0.0,1.0,0.0
-0.001448465251299158,1.5704136556259871,1.0,0.0,0.0
1.7505651468731769,1.594223756188224,1.0,0.0,0.0
1.1433556205957396,-0.3150183236966715,0.0,1.0,0.0
2.379223640929831,2.4288416351028284,0.0,1.0,0.0
2.826516583147595,2.3695546443041957,0.0,1.0,0.0
3.697895778069421,2.3805332833923893,0.0,0.0,1.0
2.5331517817816716,1.998701132418204,0.0,1.0,0.0
2.0751016179812103,1.2244805034480866,0.0,0.0,1.0
2.9355427576365805,2.1917553108922667,0.0,0.0,1.0
1.0572161140611804,0.7154803103865792,1.0,0.0,0.0
1.1246010471338692,1.5442318053252162,0.0,1.0,0.0
3.6647436943052076,0.8916599686392341,0.0,0.0,1.0
1.7599686003781452,2.7769273926314204,0.0,0.0,1.0
0.2945733354966762,1.7853403441388664,1.0,0.0,0.0
0.13368699360835967,1.299209567466217,1.0,0.0,0.0
4.060779184745588,1.2191164895396656,0.0,0.0,1.0
-0.5198485076974826,3.59108571291548,1.0,0.0,0.0
2.9496537099708546,0.7852668493770913,0.0,1.0,0.0
3.688927455973579,2.3302892954913803,0.0,0.0,1.0
1.640999326204648,1.6751527862680438,1.0,0.0,0.0
3.2189709500525505,1.8162779200448955,0.0,0.0,1.0
1.634722396872369,1.2348599682732277,0.0,1.0,0.0
2.618380310599407,2.0777415530504197,0.0,0.0,1.0
3.970006876723629,1.9843659695282994,0.0,0.0,1.0
0.6783262487729159,1.692621885087283,1.0,0.0,0.0
0.6484538286729924,2.194545875314342,1.0,0.0,0.0
1.7614969487195922,1.2807130726072464,0.0,1.0,0.0
3.9968117935824994,2.431791914933327,0.0,0.0,1.0
0.5876252660559238,1.308528906511342,1.0,0.0,0.0
1.6788419531383783,0.07860237521829427,0.0,1.0,0.0
1.7393476349834884,0.6100765974857639,0.0,1.0,0.0
2.609969949624757,1.42392422018016,0.0,1.0,0.0
2.504305291310805,0.7891773560635695,0.0,1.0,0.0
0.8705167168092175,1.8810846109652288,1.0,0.0,0.0
0.5909363094944144,2.8873762355023875,1.0,0.0,0.0
2.787809046811387,1.5893463368795,0.0,0.0,1.0
0.9851353985343801,1.6183912675704442,1.0,0.0,0.0
0.4343491872193763,1.2224526143682126,1.0,0.0,0.0
2.121175678615575,1.6774755048968764,0.0,1.0,0.0
0.5000254802735623,1.739115986307287,1.0,0.0,0.0
2.787322090045026,1.8444410399785327,0.0,0.0,1.0
2.7697450179453726,2.6577944503486823,0.0,0.0,1.0
1.8409159812962552,2.5275204277127306,1.0,0.0,0.0
2.776020273127369,0.8930238527618815,0.0,0.0,1.0
0.6629036317419739,-0.6195036852424278,0.0,1.0,0.0
3.3076955371934895,2.1579108576934223,0.0,0.0,1.0
1.6044741613350961,0.13153578871027194,0.0,1.0,0.0
1.9152213692545916,2.3128795331793053,0.0,1.0,0.0
2.6281326105985827,2.229664102396666,0.0,0.0,1.0
2.6834815385083055,2.07997038572011,0.0,0.0,1.0
2.3597870788092985,2.644965573879605,1.0,0.0,0.0
2.0248766936077987,2.466906790084014,1.0,0.0,0.0
2.553973865186061,2.781058896721884,0.0,0.0,1.0
-0.06235296488503472,1.8347381556550197,1.0,0.0,0.0
2.425484307564047,1.8639351975093237,1.0,0.0,0.0
1.7053055690491667,0.5243668936158691,0.0,1.0,0.0
1.2111988208957085,2.3171421567148314,1.0,0.0,0.0
1.1897294618964935,0.19652465490752058,0.0,1.0,0.0
0.7933131924599904,3.194846596491508,1.0,0.0,0.0
-0.09051008602919297,2.656537956213938,1.0,0.0,0.0
3.6136844124265326,1.9332173241889254,0.0,0.0,1.0
2.0048895770990898,0.722982699548521,0.0,1.0,0.0
2.4876962785054366,0.5637116714275645,0.0,1.0,0.0
2.0054415956545424,1.1900637213836582,0.0,1.0,0.0
1.0340934025054658,1.7785256360087378,0.0,1.0,0.0
1.4606853545120768,0.5449363860433901,0.0,1.0,0.0
2.1805455692180966,0.7447565433381471,0.0,1.0,0.0
3.4278436046886847,2.0963883946282387,0.0,0.0,1.0
0.6234162433269295,1.047881845092826,1.0,0.0,0.0
1.7672075349956173,2.5225325505130836,0.0,0.0,1.0
1.6736293652979684,1.8470978035506909,1.0,0.0,0.0
3.5688083446167287,1.5994190184853356,0.0,0.0,1.0
2.844552404648679,0.16895929785960462,0.0,1.0,0.0
-0.3854971170363011,1.2704670815166552,1.0,0.0,0.0
2.404154476082016,1.914461678212207,0.0,0.0,1.0
1.320562784764926,0.6874942191885068,0.0,1.0,0.0
2.6527871445157234,1.791912482569405,0.0,0.0,1.0
2.5742678031480883,2.246824120774834,0.0,0.0,1.0
2.6106717366109446,2.1151665890365923,0.0,0.0,1.0
1.7245101776555027,1.9228228025714853,1.0,0.0,0.0
0.7803736813349267,0.5770382680182817,1.0,0.0,0.0
1.7755764618036758,2.970107784123706,0.0,1.0,0.0
3.3697434287113865,2.1413065123939616,0.0,0.0,1.0
3.149063499587523,1.994632628093763,0.0,0.0,1.0
0.3180326296865005,1.8839688957177996,1.0,0.0,0.0
